website_session_id,user_id,utm_source,utm_campaign,utm_content,device_type,http_referer
127057,111205,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127065,111213,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127073,111219,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
127103,111245,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
127105,111247,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127108,111250,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
127135,111274,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127145,111282,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127151,111287,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127155,111291,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
127157,111293,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
127161,111297,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127230,111357,NULL,NULL,NULL,desktop,https://www.gsearch.com
127264,111387,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
127294,111412,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
127318,100847,NULL,NULL,NULL,desktop,https://www.gsearch.com
127335,111442,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127346,105626,NULL,NULL,NULL,desktop,NULL
127353,111456,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127416,106826,NULL,NULL,NULL,desktop,NULL
127418,111510,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
127420,111512,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
127442,111528,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127458,111541,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127477,111556,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
127484,111561,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127485,105811,NULL,NULL,NULL,desktop,NULL
127516,111589,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127546,89237,NULL,NULL,NULL,mobile,https://www.gsearch.com
127554,111621,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127561,106761,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
127567,111632,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127573,111637,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127589,111651,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
127593,108153,NULL,NULL,NULL,desktop,https://www.gsearch.com
127597,111658,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127607,111668,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127617,111678,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127619,111680,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127624,111683,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
127654,111710,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127688,111739,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127693,111742,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127711,111760,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127723,97320,NULL,NULL,NULL,desktop,https://www.gsearch.com
127741,111786,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127746,111791,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
127749,111793,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127783,104171,NULL,NULL,NULL,desktop,NULL
127786,111823,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127812,111843,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
127817,111847,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
127824,111854,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127853,111876,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127860,111882,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127872,111891,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
127880,111899,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127942,97474,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
127945,111959,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127948,111962,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127959,111972,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127965,111978,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
127976,111988,NULL,NULL,NULL,desktop,NULL
127993,108692,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
127998,112008,NULL,NULL,NULL,desktop,https://www.gsearch.com
128005,95650,NULL,NULL,NULL,mobile,NULL
128036,96785,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
128051,112048,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
128069,112062,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128076,112069,NULL,NULL,NULL,desktop,NULL
128092,100357,NULL,NULL,NULL,desktop,NULL
128115,112099,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128121,112105,NULL,NULL,NULL,desktop,NULL
128129,112112,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
128150,112129,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128152,112131,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128176,112152,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
128178,112154,NULL,NULL,NULL,desktop,NULL
128224,112192,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
128227,112195,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128229,112197,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128236,112203,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
128261,112225,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128279,100281,NULL,NULL,NULL,desktop,https://www.gsearch.com
128281,112241,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128288,112248,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128328,102566,NULL,NULL,NULL,desktop,https://www.gsearch.com
128373,112319,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128404,107069,NULL,NULL,NULL,desktop,NULL
128411,99029,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
128426,112364,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128429,112367,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128501,112431,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128502,112432,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128507,112437,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128508,112438,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
128518,112446,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128528,104270,NULL,NULL,NULL,mobile,NULL
128537,112460,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128559,112479,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128584,112504,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128594,112514,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128596,112516,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128597,112517,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
128600,96881,NULL,NULL,NULL,desktop,https://www.gsearch.com
128611,112527,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128629,112543,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128659,112570,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128664,98160,NULL,NULL,NULL,desktop,https://www.gsearch.com
128683,112591,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
128685,112593,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128717,112622,NULL,NULL,NULL,mobile,NULL
128725,112629,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128735,112638,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128763,112659,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128764,112660,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128790,112684,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128794,112688,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128800,112694,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128815,112707,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128817,112709,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128861,112750,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128874,112763,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128896,112780,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
128932,112807,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
128937,112812,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128952,105514,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
128953,112824,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128954,94858,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
128959,112829,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128966,112835,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
128968,112837,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
128986,112852,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
128997,112860,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129007,112869,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129023,112881,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129040,112896,NULL,NULL,NULL,desktop,https://www.bsearch.com
129058,112911,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129062,112915,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129071,99169,NULL,NULL,NULL,desktop,NULL
129073,112923,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129082,102019,NULL,NULL,NULL,mobile,https://www.gsearch.com
129130,112970,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129206,113036,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129221,113051,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129229,113056,NULL,NULL,NULL,desktop,https://www.gsearch.com
129230,113057,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129235,113062,NULL,NULL,NULL,desktop,https://www.gsearch.com
129265,113086,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
129271,102460,NULL,NULL,NULL,mobile,https://www.gsearch.com
129298,113111,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
129299,113112,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
129350,113156,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129353,113158,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
129366,82562,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
129401,113195,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129415,113208,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129448,89395,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
129452,113239,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
129470,113257,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129489,113273,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129492,113276,NULL,NULL,NULL,desktop,https://www.gsearch.com
129494,113278,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129500,113283,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
129501,113284,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
129516,113297,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129517,113298,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129518,113299,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129555,94794,NULL,NULL,NULL,mobile,NULL
129573,113346,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129576,113349,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129603,113372,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129604,113373,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
129622,113389,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129645,102957,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
129654,113418,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129663,113427,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129666,113429,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129718,113470,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
129727,113478,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129732,113483,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
129747,113495,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129749,113497,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129753,112981,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
129758,113503,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129802,113540,NULL,NULL,NULL,mobile,NULL
129814,101957,NULL,NULL,NULL,desktop,NULL
129829,113566,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129841,113576,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
129857,101494,NULL,NULL,NULL,desktop,https://www.gsearch.com
129863,113592,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129903,113628,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
129918,113641,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129936,113659,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
129940,113662,NULL,NULL,NULL,desktop,NULL
129961,113679,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130007,113717,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
130035,113742,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
130039,113746,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130057,113762,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130070,95288,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
130074,113775,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130108,113807,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130148,113840,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
130163,113854,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130173,113864,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130195,100663,NULL,NULL,NULL,desktop,https://www.gsearch.com
130213,113900,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130224,113909,NULL,NULL,NULL,desktop,NULL
130232,113916,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130245,113928,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130250,113931,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130256,113936,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
130261,113941,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130271,107679,NULL,NULL,NULL,desktop,https://www.gsearch.com
130274,113953,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
130295,113972,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
130297,102018,NULL,NULL,NULL,mobile,https://www.gsearch.com
130300,113976,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130332,114002,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130337,98703,NULL,NULL,NULL,desktop,NULL
130345,114014,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130346,114015,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
130353,114021,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130359,101999,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
130363,114029,NULL,NULL,NULL,mobile,https://www.gsearch.com
130365,114031,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130368,114033,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
130387,114049,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130439,114093,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130446,114099,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130457,114108,NULL,NULL,NULL,desktop,https://www.bsearch.com
130478,114125,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130487,114132,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130490,111131,NULL,NULL,NULL,desktop,NULL
130492,114135,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130499,114139,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130539,114174,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
130557,112693,NULL,NULL,NULL,desktop,https://www.gsearch.com
130592,114219,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130604,114229,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130626,98775,NULL,NULL,NULL,desktop,https://www.gsearch.com
130651,114269,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130652,114270,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130667,101204,NULL,NULL,NULL,desktop,https://www.gsearch.com
130697,114301,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
130739,99090,NULL,NULL,NULL,desktop,NULL
130747,114347,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
130749,114348,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
130792,114384,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130795,114387,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130802,114393,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130813,114403,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
130816,107800,NULL,NULL,NULL,desktop,NULL
130838,114425,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130854,106543,NULL,NULL,NULL,mobile,https://www.gsearch.com
130870,114449,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
130916,114490,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130923,114495,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
130939,114507,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130945,114513,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130946,114514,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
130950,114518,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
130952,114520,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
130990,114551,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
130995,110457,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
131012,105756,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
131025,114581,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
131038,114594,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131080,114628,NULL,NULL,NULL,mobile,NULL
131084,100426,NULL,NULL,NULL,desktop,NULL
131096,114641,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131110,104859,NULL,NULL,NULL,desktop,https://www.gsearch.com
131136,114675,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131167,114703,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
131191,114724,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131213,114738,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
131222,114745,NULL,NULL,NULL,desktop,NULL
131223,114746,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
131237,114755,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
131288,100013,NULL,NULL,NULL,desktop,https://www.gsearch.com
131311,114820,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131327,114831,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
131342,114843,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
131346,114846,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131347,114847,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131351,114851,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131363,98237,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
131372,114869,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131382,114879,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
131390,114887,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131424,114917,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
131459,114945,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
131479,114964,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131494,114977,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131500,99497,NULL,NULL,NULL,desktop,https://www.gsearch.com
131509,114989,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131524,115001,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131544,115019,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
131548,115023,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131552,115027,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
131558,101879,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
131559,115033,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
